Age Group,Sex,Year,Population
 25-29,Male,2059,1899.435
 30-34,Male,2059,1896.027
 35-39,Male,2059,1902.283
 40-44,Male,2059,1991.042
 45-49,Male,2059,2062.366
 50-54,Male,2059,1931.504
 55-59,Male,2059,1744.039
 60-64,Male,2059,1812.186
 65-69,Male,2059,1820.285
 70-74,Male,2059,1673.564
 75-79,Male,2059,1478.325
 80-84,Male,2059,1147.887
 85-89,Male,2059,892.142
 90-94,Male,2059,512.036
 95-99,Male,2059,163.179
 100 & over,Male,2059,21.389
  0-4,Female,2059,1616.462
  5-9,Female,2059,1684.241
 10-14,Female,2059,1746.538
 15-19,Female,2059,1775.326
 20-24,Female,2059,1792.873
 25-29,Female,2059,1793.97
 30-34,Female,2059,1800.773
 35-39,Female,2059,1821.448
 40-44,Female,2059,1916.598
 45-49,Female,2059,1995.209
 50-54,Female,2059,1876.505
 55-59,Female,2059,1707.118
 60-64,Female,2059,1797.454
 65-69,Female,2059,1864.343
 70-74,Female,2059,1802.565
 75-79,Female,2059,1653.961
 80-84,Female,2059,1326.758
 85-89,Female,2059,1116.76
 90-94,Female,2059,710.763
 95-99,Female,2059,256.458
 100 & over,Female,2059,39.349
  0-4,Persons,2059,3312.51
  5-9,Persons,2059,3450.307
 10-14,Persons,2059,3580.195
 15-19,Persons,2059,3647.592
 20-24,Persons,2059,3694.426
 25-29,Persons,2059,3693.405
 30-34,Persons,2059,3696.8
 35-39,Persons,2059,3723.731
 40-44,Persons,2059,3907.64
 45-49,Persons,2059,4057.575
 50-54,Persons,2059,3808.009
 55-59,Persons,2059,3451.157
 60-64,Persons,2059,3609.64
 65-69,Persons,2059,3684.628
 70-74,Persons,2059,3476.129
 75-79,Persons,2059,3132.286
 80-84,Persons,2059,2474.645
 85-89,Persons,2059,2008.902
 90-94,Persons,2059,1222.799
 95-99,Persons,2059,419.637
 100 & over,Persons,2059,60.738
  0-4,Male,2060,1695.184
  5-9,Male,2060,1759.092
 10-14,Male,2060,1829.11
 15-19,Male,2060,1879.799
 20-24,Male,2060,1917.769
 25-29,Male,2060,1908.875
 30-34,Male,2060,1897.089
 35-39,Male,2060,1897.301
 40-44,Male,2060,1966.154
 45-49,Male,2060,2063.497
 50-54,Male,2060,1971.458
 55-59,Male,2060,1751.391
 60-64,Male,2060,1796.62
 65-69,Male,2060,1807.55
 70-74,Male,2060,1688.823
 75-79,Male,2060,1487.857
 80-84,Male,2060,1175.752
 85-89,Male,2060,881.897
 90-94,Male,2060,515.485
 95-99,Male,2060,170.496
 100 & over,Male,2060,22.709
  0-4,Female,2060,1615.635
  5-9,Female,2060,1677.582
 10-14,Female,2060,1742.202
 15-19,Female,2060,1782.492
 20-24,Female,2060,1808.305
 25-29,Female,2060,1802.938
 30-34,Female,2060,1801.734
 35-39,Female,2060,1816.558
 40-44,Female,2060,1894.09
 45-49,Female,2060,1994.487
 50-54,Female,2060,1914.973
 55-59,Female,2060,1715.056
 60-64,Female,2060,1778.543
 65-69,Female,2060,1846.724
 70-74,Female,2060,1807.385
 75-79,Female,2060,1660.204
 80-84,Female,2060,1358.763
 85-89,Female,2060,1100.371
 90-94,Female,2060,713.166
 95-99,Female,2060,267.483
 100 & over,Female,2060,41.567
  0-4,Persons,2060,3310.819
  5-9,Persons,2060,3436.674
 10-14,Persons,2060,3571.312
 15-19,Persons,2060,3662.291
 20-24,Persons,2060,3726.074
 25-29,Persons,2060,3711.813
 30-34,Persons,2060,3698.823
 35-39,Persons,2060,3713.859
 40-44,Persons,2060,3860.244
 45-49,Persons,2060,4057.984
 50-54,Persons,2060,3886.431
 55-59,Persons,2060,3466.447
 60-64,Persons,2060,3575.163
 65-69,Persons,2060,3654.274
 70-74,Persons,2060,3496.208
 75-79,Persons,2060,3148.061
 80-84,Persons,2060,2534.515
 85-89,Persons,2060,1982.268
 90-94,Persons,2060,1228.651
 95-99,Persons,2060,437.979
 100 & over,Persons,2060,64.276
  0-4,Male,2061,1695.797
  5-9,Male,2061,1752.927
 10-14,Male,2061,1823.127
 15-19,Male,2061,1884.596
 20-24,Male,2061,1933.633
 25-29,Male,2061,1920.134
 30-34,Male,2061,1899.386
 35-39,Male,2061,1893.968
 40-44,Male,2061,1937.117
 45-49,Male,2061,2059.359
 50-54,Male,2061,2004.224
 55-59,Male,2061,1781.787
 60-64,Male,2061,1770.015
 65-69,Male,2061,1791.651
 70-74,Male,2061,1709.913
 75-79,Male,2061,1498.031
 80-84,Male,2061,1205.801
 85-89,Male,2061,866.237
 90-94,Male,2061,522.941
 95-99,Male,2061,176.434
 100 & over,Male,2061,24.282
  0-4,Female,2061,1616.209
  5-9,Female,2061,1671.701
 10-14,Female,2061,1736.5
 15-19,Female,2061,1787.057
 20-24,Female,2061,1823.406
 25-29,Female,2061,1813.636
 30-34,Female,2061,1803.883
 35-39,Female,2061,1813.261
 40-44,Female,2061,1867.211
 45-49,Female,2061,1989.446
 50-54,Female,2061,1946.38
 55-59,Female,2061,1742.185
 60-64,Female,2061,1755.104
 65-69,Female,2061,1821.646
 70-74,Female,2061,1818.67
 75-79,Female,2061,1666.858
 80-84,Female,2061,1394.14
 85-89,Female,2061,1076.628
 90-94,Female,2061,721.129
 95-99,Female,2061,276.311
 100 & over,Female,2061,44.188
  0-4,Persons,2061,3312.006
  5-9,Persons,2061,3424.628
 10-14,Persons,2061,3559.627
 15-19,Persons,2061,3671.653
 20-24,Persons,2061,3757.039
 25-29,Persons,2061,3733.77
 30-34,Persons,2061,3703.269
 35-39,Persons,2061,3707.229
 40-44,Persons,2061,3804.328
 45-49,Persons,2061,4048.805
 50-54,Persons,2061,3950.604
 55-59,Persons,2061,3523.972
 60-64,Persons,2061,3525.119
 65-69,Persons,2061,3613.297
 70-74,Persons,2061,3528.583
 75-79,Persons,2061,3164.889
 80-84,Persons,2061,2599.941
 85-89,Persons,2061,1942.865
 90-94,Persons,2061,1244.07
 95-99,Persons,2061,452.745
 100 & over,Persons,2061,68.47
  0-4,Male,2062,1697.813
  5-9,Male,2062,1747.859
 10-14,Male,2062,1816.174
 15-19,Male,2062,1886.67
 20-24,Male,2062,1948.342
 25-29,Male,2062,1933.147
 30-34,Male,2062,1903.316
 35-39,Male,2062,1892.604
 40-44,Male,2062,1914.084
 45-49,Male,2062,2038.558
 50-54,Male,2062,2037.037
 55-59,Male,2062,1826.787
 60-64,Male,2062,1738.799
 65-69,Male,2062,1783.703
 70-74,Male,2062,1727.813
 75-79,Male,2062,1504.562
 80-84,Male,2062,1234.82
 85-89,Male,2062,853.011
 90-94,Male,2062,526.976
 95-99,Male,2062,181.99
 100 & over,Male,2062,25.989
  0-4,Female,2062,1618.122
  5-9,Female,2062,1666.865
 10-14,Female,2062,1729.867
 15-19,Female,2062,1789.03
 20-24,Female,2062,1837.412
 25-29,Female,2062,1826.006
 30-34,Female,2062,1807.579
 35-39,Female,2062,1811.875
 40-44,Female,2062,1845.891
 45-49,Female,2062,1968.169
 50-54,Female,2062,1979.827
 55-59,Female,2062,1784.528
 60-64,Female,2062,1722.885
 65-69,Female,2062,1800.914
 70-74,Female,2062,1825.267
 75-79,Female,2062,1674.986
 80-84,Female,2062,1432.397
 85-89,Female,2062,1056.614
 90-94,Female,2062,723.324
 95-99,Female,2062,283.294
 100 & over,Female,2062,47.062
  0-4,Persons,2062,3315.935
  5-9,Persons,2062,3414.724
 10-14,Persons,2062,3546.041
 15-19,Persons,2062,3675.7
 20-24,Persons,2062,3785.754
 25-29,Persons,2062,3759.153
 30-34,Persons,2062,3710.895
 35-39,Persons,2062,3704.479
 40-44,Persons,2062,3759.975
 45-49,Persons,2062,4006.727
 50-54,Persons,2062,4016.864
 55-59,Persons,2062,3611.315
 60-64,Persons,2062,3461.684
 65-69,Persons,2062,3584.617
 70-74,Persons,2062,3553.08
 75-79,Persons,2062,3179.548
 80-84,Persons,2062,2667.217
 85-89,Persons,2062,1909.625
 90-94,Persons,2062,1250.3
 95-99,Persons,2062,465.284
 100 & over,Persons,2062,73.051
  0-4,Male,2063,1701.14
  5-9,Male,2063,1744.086
 10-14,Male,2063,1808.761
 15-19,Male,2063,1886.126
 20-24,Male,2063,1961.186
 25-29,Male,2063,1947.682
 30-34,Male,2063,1909.185
 35-39,Male,2063,1892.402
 40-44,Male,2063,1899.123
 45-49,Male,2063,2017.048
 50-54,Male,2063,2049.895
 55-59,Male,2063,1877.196
 60-64,Male,2063,1721.233
 65-69,Male,2063,1773.667
 70-74,Male,2063,1728.88
 75-79,Male,2063,1521.408
 80-84,Male,2063,1260.46
 85-89,Male,2063,849.831
 90-94,Male,2063,527.266
 95-99,Male,2063,186.053
 100 & over,Male,2063,27.665
  0-4,Female,2063,1621.283
  5-9,Female,2063,1663.269
 10-14,Female,2063,1722.788
 15-19,Female,2063,1788.505
 20-24,Female,2063,1849.649
 25-29,Female,2063,1839.827
 30-34,Female,2063,1813.134
 35-39,Female,2063,1811.591
 40-44,Female,2063,1832.729
 45-49,Female,2063,1947.442
 50-54,Female,2063,1991.178
 55-59,Female,2063,1833.449
 60-64,Female,2063,1703.803
 65-69,Female,2063,1785.136
 70-74,Female,2063,1813.861
 75-79,Female,2063,1688.358
 80-84,Female,2063,1466.217
 85-89,Female,2063,1048.713
 90-94,Female,2063,720.299
 95-99,Female,2063,288.624
 100 & over,Female,2063,49.956
  0-4,Persons,2063,3322.423
  5-9,Persons,2063,3407.355
 10-14,Persons,2063,3531.549
 15-19,Persons,2063,3674.631
 20-24,Persons,2063,3810.835
 25-29,Persons,2063,3787.509
 30-34,Persons,2063,3722.319
 35-39,Persons,2063,3703.993
 40-44,Persons,2063,3731.852
 45-49,Persons,2063,3964.49
 50-54,Persons,2063,4041.073
 55-59,Persons,2063,3710.645
 60-64,Persons,2063,3425.036
 65-69,Persons,2063,3558.803
 70-74,Persons,2063,3542.741
 75-79,Persons,2063,3209.766
 80-84,Persons,2063,2726.677
 85-89,Persons,2063,1898.544
 90-94,Persons,2063,1247.565
 95-99,Persons,2063,474.677
 100 & over,Persons,2063,77.621
  0-4,Male,2064,1705.658
  5-9,Male,2064,1741.75
 10-14,Male,2064,1801.355
 15-19,Male,2064,1883.445
 20-24,Male,2064,1971.428
 25-29,Male,2064,1963.418
 30-34,Male,2064,1916.897
 35-39,Male,2064,1892.649
 40-44,Male,2064,1895.676
 45-49,Male,2064,1990.431
 50-54,Male,2064,2058.271
 55-59,Male,2064,1916.598
 60-64,Male,2064,1714.592
 65-69,Male,2064,1759.895
 70-74,Male,2064,1732.499
 75-79,Male,2064,1538.476
 80-84,Male,2064,1271.049
 85-89,Male,2064,865.839
 90-94,Male,2064,522.997
 95-99,Male,2064,190.015
 100 & over,Male,2064,29.369
  0-4,Female,2064,1625.582
  5-9,Female,2064,1661.034
 10-14,Female,2064,1715.715
 15-19,Female,2064,1785.946
 20-24,Female,2064,1859.395
 25-29,Female,2064,1854.802
 30-34,Female,2064,1820.461
 35-39,Female,2064,1811.736
 40-44,Female,2064,1829.224
 45-49,Female,2064,1922.624
 50-54,Female,2064,1998.186
 55-59,Female,2064,1871.36
 60-64,Female,2064,1696.188
 65-69,Female,2064,1769.085
 70-74,Female,2064,1805.82
 75-79,Female,2064,1699.185
 80-84,Female,2064,1479.92
 85-89,Female,2064,1065.014
 90-94,Female,2064,711.727
 95-99,Female,2064,293.714
 100 & over,Female,2064,52.87
  0-4,Persons,2064,3331.24
  5-9,Persons,2064,3402.784
 10-14,Persons,2064,3517.07
 15-19,Persons,2064,3669.391
 20-24,Persons,2064,3830.823
 25-29,Persons,2064,3818.22
 30-34,Persons,2064,3737.358
 35-39,Persons,2064,3704.385
 40-44,Persons,2064,3724.9
 45-49,Persons,2064,3913.055
 50-54,Persons,2064,4056.457
 55-59,Persons,2064,3787.958
 60-64,Persons,2064,3410.78
 65-69,Persons,2064,3528.98
 70-74,Persons,2064,3538.319
 75-79,Persons,2064,3237.661
 80-84,Persons,2064,2750.969
 85-89,Persons,2064,1930.853
 90-94,Persons,2064,1234.724
 95-99,Persons,2064,483.729
 100 & over,Persons,2064,82.239
  0-4,Male,2065,1711.227
  5-9,Male,2065,1740.894
 10-14,Male,2065,1794.388
 15-19,Male,2065,1878.91
 20-24,Male,2065,1978.982
 25-29,Male,2065,1979.658
 30-34,Male,2065,1926.355
 35-39,Male,2065,1893.768
 40-44,Male,2065,1890.817
 45-49,Male,2065,1965.88
 50-54,Male,2065,2059.595
 55-59,Male,2065,1956.278
 60-64,Male,2065,1722.324
 65-69,Male,2065,1745.468
 70-74,Male,2065,1721.416
 75-79,Male,2065,1554.25
 80-84,Male,2065,1281.858
 85-89,Male,2065,890.932
 90-94,Male,2065,519.489
 95-99,Male,2065,192.778
 100 & over,Male,2065,30.955
  0-4,Female,2065,1630.88
  5-9,Female,2065,1660.215
 10-14,Female,2065,1709.066
 15-19,Female,2065,1781.623
 20-24,Female,2065,1866.585
 25-29,Female,2065,1870.257
 30-34,Female,2065,1829.444
 35-39,Female,2065,1812.732
 40-44,Female,2065,1824.408
 45-49,Female,2065,1900.306
 50-54,Female,2065,1997.597
 55-59,Female,2065,1909.638
 60-64,Female,2065,1704.367
 65-69,Female,2065,1751.016
 70-74,Female,2065,1789.481
 75-79,Female,2065,1704.934
 80-84,Female,2065,1487.621
 85-89,Female,2065,1094.926
 90-94,Female,2065,704.099
 95-99,Female,2065,296.761
 100 & over,Female,2065,55.577
  0-4,Persons,2065,3342.107
  5-9,Persons,2065,3401.109
 10-14,Persons,2065,3503.454
 15-19,Persons,2065,3660.533
 20-24,Persons,2065,3845.567
 25-29,Persons,2065,3849.915
 30-34,Persons,2065,3755.799
 35-39,Persons,2065,3706.5
 40-44,Persons,2065,3715.225
 45-49,Persons,2065,3866.186
 50-54,Persons,2065,4057.192
 55-59,Persons,2065,3865.916
 60-64,Persons,2065,3426.691
 65-69,Persons,2065,3496.484
 70-74,Persons,2065,3510.897
 75-79,Persons,2065,3259.184
 80-84,Persons,2065,2769.479
 85-89,Persons,2065,1985.858
 90-94,Persons,2065,1223.588
 95-99,Persons,2065,489.539
 100 & over,Persons,2065,86.532
  0-4,Male,2066,1717.659
  5-9,Male,2066,1741.518
 10-14,Male,2066,1788.236
 15-19,Male,2066,1872.943
 20-24,Male,2066,1983.807
 25-29,Male,2066,1995.539
 30-34,Male,2066,1937.636
 35-39,Male,2066,1896.12
 40-44,Male,2066,1887.602
 45-49,Male,2066,1937.219
 50-54,Male,2066,2055.717
 55-59,Male,2066,1988.887
 60-64,Male,2066,1752.599
 65-69,Male,2066,1720.38
 70-74,Male,2066,1707.482
 75-79,Male,2066,1575.396
 80-84,Male,2066,1293.147
 85-89,Male,2066,916.907
 90-94,Male,2066,513.569
 95-99,Male,2066,197.48
 100 & over,Male,2066,32.316
  0-4,Female,2066,1637.0
  5-9,Female,2066,1660.801
 10-14,Female,2066,1703.196
 15-19,Female,2066,1775.932
 20-24,Female,2066,1871.181
 25-29,Female,2066,1885.373
 30-34,Female,2066,1840.156
 35-39,Female,2066,1814.918
 40-44,Female,2066,1821.182
 45-49,Female,2066,1873.641
 50-54,Female,2066,1992.729
 55-59,Female,2066,1940.935
 60-64,Female,2066,1731.457
 65-69,Female,2066,1728.524
 70-74,Female,2066,1766.062
 75-79,Female,2066,1716.837
 80-84,Female,2066,1495.665
 85-89,Female,2066,1126.717
 90-94,Female,2066,692.885
 95-99,Female,2066,302.778
 100 & over,Female,2066,57.868
  0-4,Persons,2066,3354.659
  5-9,Persons,2066,3402.319
 10-14,Persons,2066,3491.432
 15-19,Persons,2066,3648.875
 20-24,Persons,2066,3854.988
 25-29,Persons,2066,3880.912
 30-34,Persons,2066,3777.792
 35-39,Persons,2066,3711.038
 40-44,Persons,2066,3708.784
 45-49,Persons,2066,3810.86
 50-54,Persons,2066,4048.446
 55-59,Persons,2066,3929.822
 60-64,Persons,2066,3484.056
 65-69,Persons,2066,3448.904
 70-74,Persons,2066,3473.544
 75-79,Persons,2066,3292.233
 80-84,Persons,2066,2788.812
 85-89,Persons,2066,2043.624
 90-94,Persons,2066,1206.454
 95-99,Persons,2066,500.258
 100 & over,Persons,2066,90.184
  0-4,Male,2067,1724.784
  5-9,Male,2067,1743.539
 10-14,Male,2067,1783.177
 15-19,Male,2067,1866.007
 20-24,Male,2067,1985.913
 25-29,Male,2067,2010.271
 30-34,Male,2067,1950.663
 35-39,Male,2067,1900.105
 40-44,Male,2067,1886.341
 45-49,Male,2067,1914.511
 50-54,Male,2067,2035.338
 55-59,Male,2067,2021.559
 60-64,Male,2067,1797.124
 65-69,Male,2067,1690.837
 70-74,Male,2067,1701.015
 75-79,Male,2067,1593.174
 80-84,Male,2067,1300.91
 85-89,Male,2067,941.218
 90-94,Male,2067,509.215
 95-99,Male,2067,200.707
 100 & over,Male,2067,33.69
  0-4,Female,2067,1643.778
  5-9,Female,2067,1662.722
 10-14,Female,2067,1698.371
 15-19,Female,2067,1769.311
 20-24,Female,2067,1873.17
 25-29,Female,2067,1899.396
 30-34,Female,2067,1852.534
 35-39,Female,2067,1818.657
 40-44,Female,2067,1819.859
 45-49,Female,2067,1852.499
 50-54,Female,2067,1971.727
 55-59,Female,2067,1974.275
 60-64,Female,2067,1773.495
 65-69,Female,2067,1697.435
 70-74,Female,2067,1746.861
 75-79,Female,2067,1724.233
 80-84,Female,2067,1504.962
 85-89,Female,2067,1159.773
 90-94,Female,2067,683.871
 95-99,Female,2067,305.753
 100 & over,Female,2067,59.849
  0-4,Persons,2067,3368.562
  5-9,Persons,2067,3406.261
 10-14,Persons,2067,3481.548
 15-19,Persons,2067,3635.318
 20-24,Persons,2067,3859.083
 25-29,Persons,2067,3909.667
 30-34,Persons,2067,3803.197
 35-39,Persons,2067,3718.762
 40-44,Persons,2067,3706.2
 45-49,Persons,2067,3767.01
 50-54,Persons,2067,4007.065
 55-59,Persons,2067,3995.834
 60-64,Persons,2067,3570.619
 65-69,Persons,2067,3388.272
 70-74,Persons,2067,3447.876
 75-79,Persons,2067,3317.407
 80-84,Persons,2067,2805.872
 85-89,Persons,2067,2100.991
 90-94,Persons,2067,1193.086
 95-99,Persons,2067,506.46
 100 & over,Persons,2067,93.539
  0-4,Male,2068,1732.423
  5-9,Male,2068,1746.871
 10-14,Male,2068,1779.409
 15-19,Male,2068,1858.612
 20-24,Male,2068,1985.402
 25-29,Male,2068,2023.135
 30-34,Male,2068,1965.211
 35-39,Male,2068,1906.02
 40-44,Male,2068,1886.238
 45-49,Male,2068,1899.807
 50-54,Male,2068,2014.238
 55-59,Male,2068,2034.541
 60-64,Male,2068,1846.941
 65-69,Male,2068,1674.546
 70-74,Male,2068,1692.444
 75-79,Male,2068,1595.56
 80-84,Male,2068,1317.887
 85-89,Male,2068,962.764
 90-94,Male,2068,511.039
 95-99,Male,2068,202.075
 100 & over,Male,2068,34.767
  0-4,Female,2068,1651.045
  5-9,Female,2068,1665.89
 10-14,Female,2068,1694.786
 15-19,Female,2068,1762.243
 20-24,Female,2068,1872.664
 25-29,Female,2068,1911.649
 30-34,Female,2068,1866.366
 35-39,Female,2068,1824.238
 40-44,Female,2068,1819.634
 45-49,Female,2068,1839.477
 50-54,Female,2068,1951.258
 55-59,Female,2068,1985.71
 60-64,Female,2068,1822.028
 65-69,Female,2068,1679.221
 70-74,Female,2068,1732.324
 75-79,Female,2068,1714.6
 80-84,Female,2068,1519.06
 85-89,Female,2068,1188.83
 90-94,Female,2068,682.958
 95-99,Female,2068,306.075
 100 & over,Female,2068,61.537
  0-4,Persons,2068,3383.468
  5-9,Persons,2068,3412.761
 10-14,Persons,2068,3474.195
 15-19,Persons,2068,3620.855
 20-24,Persons,2068,3858.066
 25-29,Persons,2068,3934.784
 30-34,Persons,2068,3831.577
 35-39,Persons,2068,3730.258
 40-44,Persons,2068,3705.872
 45-49,Persons,2068,3739.284
 50-54,Persons,2068,3965.496
 55-59,Persons,2068,4020.251
 60-64,Persons,2068,3668.969
 65-69,Persons,2068,3353.767
 70-74,Persons,2068,3424.768
 75-79,Persons,2068,3310.16
 80-84,Persons,2068,2836.947
 85-89,Persons,2068,2151.594
 90-94,Persons,2068,1193.997
 95-99,Persons,2068,508.15
 100 & over,Persons,2068,96.304
  0-4,Male,2069,1740.398
  5-9,Male,2069,1751.395
 10-14,Male,2069,1777.08
 15-19,Male,2069,1851.215
 20-24,Male,2069,1982.744
 25-29,Male,2069,2033.399
 30-34,Male,2069,1980.956
 35-39,Male,2069,1913.775
 40-44,Male,2069,1886.573
 45-49,Male,2069,1896.521
 50-54,Male,2069,1988.063
 55-59,Male,2069,2043.074
 60-64,Male,2069,1885.937
 65-69,Male,2069,1668.888
 70-74,Male,2069,1680.36
 75-79,Male,2069,1600.289
 80-84,Male,2069,1334.822
 85-89,Male,2069,973.47
 90-94,Male,2069,524.985
 95-99,Male,2069,201.607
 100 & over,Male,2069,35.914
  0-4,Female,2069,1658.631
  5-9,Female,2069,1670.194
 10-14,Female,2069,1692.563
 15-19,Female,2069,1755.186
 20-24,Female,2069,1870.127
 25-29,Female,2069,1921.402
 30-34,Female,2069,1881.342
 35-39,Female,2069,1831.59
 40-44,Female,2069,1819.837
 45-49,Female,2069,1836.067
 50-54,Female,2069,1926.713
 55-59,Female,2069,1992.836
 60-64,Female,2069,1859.67
 65-69,Female,2069,1672.285
 70-74,Female,2069,1717.528
 75-79,Female,2069,1708.075
 80-84,Female,2069,1530.555
 85-89,Female,2069,1202.222
 90-94,Female,2069,698.686
 95-99,Female,2069,304.019
 100 & over,Female,2069,63.325
  0-4,Persons,2069,3399.029
  5-9,Persons,2069,3421.589
 10-14,Persons,2069,3469.643
 15-19,Persons,2069,3606.401
 20-24,Persons,2069,3852.871
 25-29,Persons,2069,3954.801
 30-34,Persons,2069,3862.298
 35-39,Persons,2069,3745.365
 40-44,Persons,2069,3706.41
 45-49,Persons,2069,3732.588
 50-54,Persons,2069,3914.776
 55-59,Persons,2069,4035.91
 60-64,Persons,2069,3745.607
 65-69,Persons,2069,3341.173
 70-74,Persons,2069,3397.888
 75-79,Persons,2069,3308.364
 80-84,Persons,2069,2865.377
 85-89,Persons,2069,2175.692
 90-94,Persons,2069,1223.671
 95-99,Persons,2069,505.626
 100 & over,Persons,2069,99.239
  0-4,Male,2070,1748.516
  5-9,Male,2070,1756.977
 10-14,Male,2070,1776.235
 15-19,Male,2070,1844.262
 20-24,Male,2070,1978.244
 25-29,Male,2070,2040.969
 30-34,Male,2070,1997.207
 35-39,Male,2070,1923.269
 40-44,Male,2070,1887.784
 45-49,Male,2070,1891.835
 50-54,Male,2070,1963.944
 55-59,Male,2070,2044.646
 60-64,Male,2070,1925.214
 65-69,Male,2070,1677.124
 70-74,Male,2070,1667.51
 75-79,Male,2070,1591.522
 80-84,Male,2070,1351.066
 85-89,Male,2070,985.294
 90-94,Male,2070,544.489
 95-99,Male,2070,201.601
 100 & over,Male,2070,36.812
  0-4,Female,2070,1666.354
  5-9,Female,2070,1675.498
 10-14,Female,2070,1691.75
 15-19,Female,2070,1748.55
 20-24,Female,2070,1865.824
 25-29,Female,2070,1928.594
 30-34,Female,2070,1896.801
 35-39,Female,2070,1840.598
 40-44,Female,2070,1820.891
 45-49,Female,2070,1831.351
 50-54,Female,2070,1904.652
 55-59,Female,2070,1992.434
 60-64,Female,2070,1897.685
 65-69,Female,2070,1680.785
 70-74,Female,2070,1700.675
 75-79,Female,2070,1693.66
 80-84,Female,2070,1537.619
 85-89,Female,2070,1211.67
 90-94,Female,2070,723.518
 95-99,Female,2070,302.543
 100 & over,Female,2070,64.621
  0-4,Persons,2070,3414.87
  5-9,Persons,2070,3432.475
 10-14,Persons,2070,3467.985
 15-19,Persons,2070,3592.812
 20-24,Persons,2070,3844.068
 25-29,Persons,2070,3969.563
 30-34,Persons,2070,3894.008
 35-39,Persons,2070,3763.867
 40-44,Persons,2070,3708.675
 45-49,Persons,2070,3723.186
 50-54,Persons,2070,3868.596
 55-59,Persons,2070,4037.08
 60-64,Persons,2070,3822.899
 65-69,Persons,2070,3357.909
 70-74,Persons,2070,3368.185
 75-79,Persons,2070,3285.182
 80-84,Persons,2070,2888.685
 85-89,Persons,2070,2196.964
 90-94,Persons,2070,1268.007
 95-99,Persons,2070,504.144
 100 & over,Persons,2070,101.433
  0-4,Male,2071,1756.568
  5-9,Male,2071,1763.42
 10-14,Male,2071,1776.866
 15-19,Male,2071,1838.121
 20-24,Male,2071,1972.303
 25-29,Male,2071,2045.809
 30-34,Male,2071,2013.1
 35-39,Male,2071,1934.575
 40-44,Male,2071,1890.219
 45-49,Male,2071,1888.785
 50-54,Male,2071,1935.749
 55-59,Male,2071,2041.112
 60-64,Male,2071,1957.605
 65-69,Male,2071,1707.206
 70-74,Male,2071,1644.521
 75-79,Male,2071,1580.392
 80-84,Male,2071,1372.002
 85-89,Male,2071,997.37
 90-94,Male,2071,563.658
 95-99,Male,2071,201.163
 100 & over,Male,2071,38.203
  0-4,Female,2071,1674.023
  5-9,Female,2071,1681.62
 10-14,Female,2071,1692.339
 15-19,Female,2071,1742.694
 20-24,Female,2071,1860.151
 25-29,Female,2071,1933.189
 30-34,Female,2071,1911.914
 35-39,Female,2071,1851.332
 40-44,Female,2071,1823.128
 45-49,Female,2071,1828.217
 50-54,Female,2071,1878.274
 55-59,Female,2071,1987.805
 60-64,Female,2071,1928.84
 65-69,Female,2071,1707.818
 70-74,Female,2071,1679.545
 75-79,Female,2071,1672.762
 80-84,Female,2071,1550.343
 85-89,Female,2071,1221.369
 90-94,Female,2071,748.473
 95-99,Female,2071,300.328
 100 & over,Female,2071,66.762
  0-4,Persons,2071,3430.591
  5-9,Persons,2071,3445.04
 10-14,Persons,2071,3469.205
 15-19,Persons,2071,3580.815
 20-24,Persons,2071,3832.454
 25-29,Persons,2071,3978.998
 30-34,Persons,2071,3925.014
 35-39,Persons,2071,3785.907
 40-44,Persons,2071,3713.347
 45-49,Persons,2071,3717.002
 50-54,Persons,2071,3814.023
 55-59,Persons,2071,4028.917
 60-64,Persons,2071,3886.445
 65-69,Persons,2071,3415.024
 70-74,Persons,2071,3324.066
 75-79,Persons,2071,3253.154
 80-84,Persons,2071,2922.345
 85-89,Persons,2071,2218.739
 90-94,Persons,2071,1312.131
 95-99,Persons,2071,501.491
 100 & over,Persons,2071,104.965
  0-4,Male,2072,1764.357
  5-9,Male,2072,1770.553
 10-14,Male,2072,1778.895
 15-19,Male,2072,1833.074
 20-24,Male,2072,1965.395
 25-29,Male,2072,2047.928
 30-34,Male,2072,2027.838
 35-39,Male,2072,1947.628
 40-44,Male,2072,1894.277
 45-49,Male,2072,1887.671
 50-54,Male,2072,1913.449
 55-59,Male,2072,2021.292
 60-64,Male,2072,1990.085
 65-69,Male,2072,1751.04
 70-74,Male,2072,1617.296
 75-79,Male,2072,1576.014
 80-84,Male,2072,1389.32
 85-89,Male,2072,1006.184
 90-94,Male,2072,580.869
 95-99,Male,2072,201.439
 100 & over,Male,2072,39.244
  0-4,Female,2072,1681.443
  5-9,Female,2072,1688.399
 10-14,Female,2072,1694.264
 15-19,Female,2072,1737.884
 20-24,Female,2072,1853.54
 25-29,Female,2072,1935.172
 30-34,Female,2072,1925.94
 35-39,Female,2072,1863.719
 40-44,Female,2072,1826.916
 45-49,Female,2072,1826.977
 50-54,Female,2072,1857.383
 55-59,Female,2072,1967.193
 60-64,Female,2072,1962.026
 65-69,Female,2072,1749.436
 70-74,Female,2072,1650.094
 75-79,Female,2072,1655.899
 80-84,Female,2072,1558.849
 85-89,Female,2072,1231.999
 90-94,Female,2072,772.952
 95-99,Female,2072,298.943
 100 & over,Female,2072,67.996
  0-4,Persons,2072,3445.8
  5-9,Persons,2072,3458.952
 10-14,Persons,2072,3473.159
 15-19,Persons,2072,3570.958
 20-24,Persons,2072,3818.935
